u,v,rho,pval
TCGA-02-0285-01,TCGA-28-5209-01,0.6996668527368318,0.0
TCGA-02-0285-01,TCGA-28-5214-01,0.7194276897684306,0.0
TCGA-02-0285-01,TCGA-28-6450-01,0.6060339873087355,0.0
TCGA-02-0285-01,TCGA-32-1977-01,0.7092776393543369,0.0
TCGA-02-0285-01,TCGA-32-1979-01,0.8261580780744924,0.0
TCGA-02-0285-01,TCGA-32-1982-01,0.7879593968106925,0.0
TCGA-02-0285-01,TCGA-32-2495-01,0.6294074264617847,0.0
TCGA-02-0285-01,TCGA-32-2638-01,0.8878290405270695,0.0
TCGA-02-0285-01,TCGA-41-2572-01,0.6603895228238805,0.0
TCGA-02-0285-01,TCGA-41-3393-01,0.8592961607166765,0.0
TCGA-02-0285-01,TCGA-41-6646-01,0.656608747526679,0.0
TCGA-02-0285-01,TCGA-4W-AA9S-01,0.6443920642121991,0.0
TCGA-02-0285-01,TCGA-4W-AA9T-01,0.7229410759879934,0.0
TCGA-02-0285-01,TCGA-74-6578-01,0.7169481568036157,0.0
TCGA-02-0285-01,TCGA-74-6581-01,0.6611425855349875,0.0
TCGA-02-0285-01,TCGA-76-6192-01,0.6046573724130876,0.0
TCGA-02-0285-01,TCGA-76-6280-01,0.7381036909921322,0.0
TCGA-02-0285-01,TCGA-76-6656-01,0.8277928818796351,0.0
TCGA-02-0285-01,TCGA-76-6657-01,0.6474536277941012,0.0
TCGA-02-0285-01,TCGA-76-6661-01,0.7742279025408614,0.0
TCGA-02-0285-01,TCGA-76-6663-01,0.8030852071595549,0.0
TCGA-02-0285-01,TCGA-81-5911-01,0.7027488845158283,0.0
TCGA-02-0285-01,TCGA-87-5896-01,0.6131863810907882,0.0
TCGA-02-0285-01,TCGA-RR-A6KA-01,0.6631181844773171,0.0
TCGA-02-0285-01,TCGA-RR-A6KC-01,0.8646983059056701,0.0
TCGA-02-0289-01,TCGA-02-0290-01,0.7461934971247003,0.0
TCGA-02-0289-01,TCGA-02-0430-01,0.6741010009789663,0.0
TCGA-02-0289-01,TCGA-02-2485-01,0.7086063154689036,0.0
TCGA-02-0289-01,TCGA-06-0119-01,0.8074585990627273,0.0
TCGA-02-0289-01,TCGA-06-0121-01,0.612109127032168,0.0
TCGA-02-0289-01,TCGA-06-0122-01,0.6604171311693225,0.0
TCGA-02-0289-01,TCGA-06-0124-01,0.6302052420090775,0.0
TCGA-02-0289-01,TCGA-06-0125-01,0.8425040442924911,0.0
TCGA-02-0289-01,TCGA-06-0126-01,0.8423072661117698,0.0
TCGA-02-0289-01,TCGA-06-0127-01,0.6506457018949716,0.0
TCGA-02-0289-01,TCGA-06-0137-01,0.8533151156587967,0.0
TCGA-02-0289-01,TCGA-06-0145-01,0.7098591973832818,0.0
TCGA-02-0289-01,TCGA-06-0147-01,0.6655720772240913,0.0
TCGA-02-0289-01,TCGA-06-0148-01,0.742727837552974,0.0
TCGA-02-0289-01,TCGA-06-0150-01,0.8320606399819499,0.0
TCGA-02-0289-01,TCGA-06-0154-01,0.6508494390849041,0.0
TCGA-02-0289-01,TCGA-06-0155-01,0.8024663070126894,0.0
TCGA-02-0289-01,TCGA-06-0157-01,0.7843581387460956,0.0
TCGA-02-0289-01,TCGA-06-0158-01,0.6014617424761187,0.0
TCGA-02-0289-01,TCGA-06-0169-01,0.6385270866283743,0.0
TCGA-02-0289-01,TCGA-06-0173-01,0.6676083482085157,0.0
TCGA-02-0289-01,TCGA-06-0174-01,0.6886636238239167,0.0
TCGA-02-0289-01,TCGA-06-0179-01,0.8874507917804962,0.0
TCGA-02-0289-01,TCGA-06-0185-01,0.7041117107010957,0.0
TCGA-02-0289-01,TCGA-06-0190-01,0.614271655317362,0.0
TCGA-02-0289-01,TCGA-06-0201-01,0.7433348715538565,0.0
TCGA-02-0289-01,TCGA-06-0206-01,0.6058812494857612,0.0
TCGA-02-0289-01,TCGA-06-0208-01,0.6951532771331445,0.0
TCGA-02-0289-01,TCGA-06-0211-01,0.6685721489551131,0.0
TCGA-02-0289-01,TCGA-06-0402-01,0.6457414110937607,0.0
TCGA-02-0289-01,TCGA-06-0650-01,0.8095964865661301,0.0
TCGA-02-0289-01,TCGA-06-0877-01,0.6590410392609383,0.0
TCGA-02-0289-01,TCGA-06-0879-01,0.6952849782407898,0.0
TCGA-02-0289-01,TCGA-06-1802-01,0.6420556088349618,0.0
TCGA-02-0289-01,TCGA-06-2563-01,0.724287182245346,0.0
TCGA-02-0289-01,TCGA-06-2565-01,0.6216061818239034,0.0
TCGA-02-0289-01,TCGA-06-5414-01,0.8170258623099275,0.0
TCGA-02-0289-01,TCGA-06-6388-01,0.8250035271406957,0.0
TCGA-02-0289-01,TCGA-06-6695-01,0.8064669053579945,0.0
TCGA-02-0289-01,TCGA-06-6699-01,0.6009448496424925,0.0
TCGA-02-0289-01,TCGA-08-0347-01,0.7196425746885051,0.0
TCGA-02-0289-01,TCGA-08-0352-01,0.8410028840804692,0.0
TCGA-02-0289-01,TCGA-08-0355-01,0.6417743526824551,0.0
TCGA-02-0289-01,TCGA-08-0356-01,0.8708514202224005,0.0
TCGA-02-0289-01,TCGA-08-0357-01,0.7337661362349377,0.0
TCGA-02-0289-01,TCGA-08-0375-01,0.7479064770528211,0.0
TCGA-02-0289-01,TCGA-08-0390-01,0.6257718498620375,0.0
TCGA-02-0289-01,TCGA-08-0509-01,0.6948282611042813,0.0
TCGA-02-0289-01,TCGA-08-0518-01,0.6680237779085172,0.0
TCGA-02-0289-01,TCGA-08-0529-01,0.8088842947177477,0.0
TCGA-02-0289-01,TCGA-12-0657-01,0.6019495343417544,0.0
TCGA-02-0289-01,TCGA-12-0670-01,0.7455074579777421,0.0
TCGA-02-0289-01,TCGA-12-0688-01,0.8564502787409045,0.0
TCGA-02-0289-01,TCGA-12-0703-01,0.8578677894553168,0.0
TCGA-02-0289-01,TCGA-12-0707-01,0.7510960451641072,0.0
TCGA-02-0289-01,TCGA-12-0769-01,0.7196560270319503,0.0
TCGA-02-0289-01,TCGA-12-0780-01,0.8151851778761402,0.0
TCGA-02-0289-01,TCGA-12-0819-01,0.6895893366903495,0.0
TCGA-02-0289-01,TCGA-12-0820-01,0.71672388299687,0.0
TCGA-02-0289-01,TCGA-12-0829-01,0.813910464397674,0.0
TCGA-02-0289-01,TCGA-12-1599-01,0.7935202941056344,0.0
TCGA-02-0289-01,TCGA-12-3648-01,0.7607240924275674,0.0
TCGA-02-0289-01,TCGA-12-3649-01,0.6830096217793767,0.0
TCGA-02-0289-01,TCGA-12-3650-01,0.7812667492192383,0.0
TCGA-02-0289-01,TCGA-12-3652-01,0.6227444698767505,0.0
TCGA-02-0289-01,TCGA-14-0781-01,0.6152226590126335,0.0
TCGA-02-0289-01,TCGA-14-0786-01,0.6816674526733786,0.0
TCGA-02-0289-01,TCGA-14-0789-01,0.8104817860701881,0.0
TCGA-02-0289-01,TCGA-14-0790-01,0.7251531294934987,0.0
TCGA-02-0289-01,TCGA-14-0866-01,0.8798135286230426,0.0
TCGA-02-0289-01,TCGA-14-1043-01,0.6956982829513229,0.0
TCGA-02-0289-01,TCGA-14-1402-01,0.7151430688236452,0.0
TCGA-02-0289-01,TCGA-14-1450-01,0.6670859699610019,0.0
TCGA-02-0289-01,TCGA-14-1829-01,0.6179404446745093,0.0
TCGA-02-0289-01,TCGA-14-2554-01,0.7105853886000613,0.0
TCGA-02-0289-01,TCGA-14-2555-01,0.8558475582154792,0.0
TCGA-02-0289-01,TCGA-15-1446-01,0.6828287881589874,0.0
TCGA-02-0289-01,TCGA-16-0848-01,0.6157384954228,0.0
TCGA-02-0289-01,TCGA-16-1055-01,0.7428918979165788,0.0
TCGA-02-0289-01,TCGA-16-1062-01,0.8020561775558096,0.0
TCGA-02-0289-01,TCGA-19-0955-01,0.7369736300126153,0.0
TCGA-02-0289-01,TCGA-19-1386-01,0.864129439182534,0.0
TCGA-02-0289-01,TCGA-19-1789-01,0.725001529896116,0.0
TCGA-02-0289-01,TCGA-19-2631-01,0.6336681348914872,0.0
TCGA-02-0289-01,TCGA-19-5950-01,0.8295599064161878,0.0
TCGA-02-0289-01,TCGA-19-5951-01,0.6173838310865957,0.0
TCGA-02-0289-01,TCGA-19-5953-01,0.6967815007674829,0.0
TCGA-02-0289-01,TCGA-19-5954-01,0.6599314699775458,0.0
TCGA-02-0289-01,TCGA-19-5955-01,0.6745024809915395,0.0
TCGA-02-0289-01,TCGA-19-5959-01,0.6482452696994684,0.0
TCGA-02-0289-01,TCGA-26-1799-01,0.662824325979391,0.0
TCGA-02-0289-01,TCGA-26-5139-01,0.6985711264955452,0.0
TCGA-02-0289-01,TCGA-27-1833-01,0.8128946320366568,0.0
TCGA-02-0289-01,TCGA-27-2518-01,0.7761342888440308,0.0
TCGA-02-0289-01,TCGA-27-2523-01,0.6575649200013377,0.0
TCGA-02-0289-01,TCGA-27-2528-01,0.7019671947855552,0.0
TCGA-02-0289-01,TCGA-28-1749-01,0.8577931839141751,0.0
TCGA-02-0289-01,TCGA-28-1751-01,0.7828815555144576,0.0
TCGA-02-0289-01,TCGA-28-1753-01,0.7235707951937356,0.0
TCGA-02-0289-01,TCGA-28-2501-01,0.6668598832803053,0.0
TCGA-02-0289-01,TCGA-28-2513-01,0.7887107810165782,0.0
TCGA-02-0289-01,TCGA-28-5208-01,0.6232133312729211,0.0
TCGA-02-0289-01,TCGA-28-5209-01,0.6333326265732028,0.0
TCGA-02-0289-01,TCGA-28-5214-01,0.7301714318796213,0.0
TCGA-02-0289-01,TCGA-32-1977-01,0.6823853043492419,0.0
TCGA-02-0289-01,TCGA-32-1979-01,0.6808201654144539,0.0
TCGA-02-0289-01,TCGA-32-1982-01,0.7849460808209336,0.0
TCGA-02-0289-01,TCGA-32-2638-01,0.8435514405594801,0.0
TCGA-02-0289-01,TCGA-32-5222-01,0.6005903391165393,0.0
TCGA-02-0289-01,TCGA-41-2572-01,0.721464982289379,0.0
TCGA-02-0289-01,TCGA-41-3393-01,0.8338013156074154,0.0
TCGA-02-0289-01,TCGA-41-6646-01,0.6408916737252249,0.0
TCGA-02-0289-01,TCGA-4W-AA9S-01,0.6304050954077915,0.0
TCGA-02-0289-01,TCGA-4W-AA9T-01,0.7281655772112369,0.0
TCGA-02-0289-01,TCGA-74-6578-01,0.7136839994739537,0.0
TCGA-02-0289-01,TCGA-76-6280-01,0.649404098837034,0.0
TCGA-02-0289-01,TCGA-76-6656-01,0.8270900219821312,0.0
TCGA-02-0289-01,TCGA-76-6657-01,0.6170656553756731,0.0
TCGA-02-0289-01,TCGA-76-6661-01,0.748518901629949,0.0
TCGA-02-0289-01,TCGA-76-6663-01,0.8022055322935707,0.0
TCGA-02-0289-01,TCGA-81-5911-01,0.6895912967360026,0.0
TCGA-02-0289-01,TCGA-RR-A6KA-01,0.6805109378168034,0.0
TCGA-02-0289-01,TCGA-RR-A6KC-01,0.859590879223613,0.0
TCGA-02-0290-01,TCGA-02-0430-01,0.7182659375946635,0.0
TCGA-02-0290-01,TCGA-02-2485-01,0.6996270292506516,0.0
TCGA-02-0290-01,TCGA-06-0119-01,0.8128437619237292,0.0
TCGA-02-0290-01,TCGA-06-0121-01,0.6622221421782829,0.0
TCGA-02-0290-01,TCGA-06-0122-01,0.6513054720936264,0.0
TCGA-02-0290-01,TCGA-06-0124-01,0.7175954548709805,0.0
TCGA-02-0290-01,TCGA-06-0125-01,0.7933425589843732,0.0
TCGA-02-0290-01,TCGA-06-0126-01,0.8118340448964062,0.0
TCGA-02-0290-01,TCGA-06-0127-01,0.6553022024327572,0.0
TCGA-02-0290-01,TCGA-06-0137-01,0.7876329710233353,0.0
TCGA-02-0290-01,TCGA-06-0139-01,0.633157054472795,0.0
TCGA-02-0290-01,TCGA-06-0145-01,0.742251171546625,0.0
TCGA-02-0290-01,TCGA-06-0147-01,0.6290081020896974,0.0
TCGA-02-0290-01,TCGA-06-0148-01,0.7092343384192181,0.0
TCGA-02-0290-01,TCGA-06-0150-01,0.8341167098819473,0.0
TCGA-02-0290-01,TCGA-06-0154-01,0.6950154724492645,0.0
TCGA-02-0290-01,TCGA-06-0155-01,0.7994628845430477,0.0
TCGA-02-0290-01,TCGA-06-0157-01,0.7339046630473776,0.0
TCGA-02-0290-01,TCGA-06-0164-01,0.6199791552660009,0.0
TCGA-02-0290-01,TCGA-06-0169-01,0.6656325520515283,0.0
TCGA-02-0290-01,TCGA-06-0173-01,0.6524076128086143,0.0
TCGA-02-0290-01,TCGA-06-0174-01,0.6342858150863881,0.0
TCGA-02-0290-01,TCGA-06-0179-01,0.8361689468574186,0.0
TCGA-02-0290-01,TCGA-06-0185-01,0.6528873177957537,0.0
TCGA-02-0290-01,TCGA-06-0190-01,0.6122879194430975,0.0
TCGA-02-0290-01,TCGA-06-0201-01,0.7865757029721677,0.0
TCGA-02-0290-01,TCGA-06-0208-01,0.7468110957882035,0.0
TCGA-02-0290-01,TCGA-06-0210-01,0.6186753723293431,0.0
TCGA-02-0290-01,TCGA-06-0211-01,0.6773229425663334,0.0
TCGA-02-0290-01,TCGA-06-0650-01,0.8134431998754896,0.0
TCGA-02-0290-01,TCGA-06-0747-01,0.6535378321107499,0.0
TCGA-02-0290-01,TCGA-06-0877-01,0.638200802654085,0.0
TCGA-02-0290-01,TCGA-06-0879-01,0.6656104116815104,0.0
TCGA-02-0290-01,TCGA-06-0881-01,0.6005838249234154,0.0
TCGA-02-0290-01,TCGA-06-1802-01,0.6547783576174679,0.0
TCGA-02-0290-01,TCGA-06-2563-01,0.6775366952945288,0.0
TCGA-02-0290-01,TCGA-06-2565-01,0.61365193730975,0.0
TCGA-02-0290-01,TCGA-06-5414-01,0.797939414157088,0.0
TCGA-02-0290-01,TCGA-06-6388-01,0.7893064312492714,0.0
TCGA-02-0290-01,TCGA-06-6695-01,0.8070790160688218,0.0
TCGA-02-0290-01,TCGA-06-6699-01,0.6757839009399178,0.0
TCGA-02-0290-01,TCGA-08-0347-01,0.7374624369347893,0.0
TCGA-02-0290-01,TCGA-08-0352-01,0.7962012162017332,0.0
TCGA-02-0290-01,TCGA-08-0355-01,0.6371777665806715,0.0
TCGA-02-0290-01,TCGA-08-0356-01,0.8106565200366629,0.0
TCGA-02-0290-01,TCGA-08-0357-01,0.7326413181778039,0.0
TCGA-02-0290-01,TCGA-08-0375-01,0.75358971083878,0.0
TCGA-02-0290-01,TCGA-08-0390-01,0.6346338916375281,0.0
TCGA-02-0290-01,TCGA-08-0509-01,0.685202063716857,0.0
TCGA-02-0290-01,TCGA-08-0518-01,0.6711276709093829,0.0
TCGA-02-0290-01,TCGA-08-0529-01,0.7995796519224722,0.0
TCGA-02-0290-01,TCGA-12-0656-01,0.624645890483249,0.0
TCGA-02-0290-01,TCGA-12-0657-01,0.6686093034536978,0.0
TCGA-02-0290-01,TCGA-12-0670-01,0.7547620764970598,0.0
TCGA-02-0290-01,TCGA-12-0688-01,0.8241519556843678,0.0
TCGA-02-0290-01,TCGA-12-0703-01,0.8069314285664348,0.0
TCGA-02-0290-01,TCGA-12-0707-01,0.7480031579501449,0.0
TCGA-02-0290-01,TCGA-12-0769-01,0.7182401374378025,0.0
TCGA-02-0290-01,TCGA-12-0780-01,0.8079738981711267,0.0
TCGA-02-0290-01,TCGA-12-0819-01,0.6452498147359229,0.0
TCGA-02-0290-01,TCGA-12-0820-01,0.6824846203698373,0.0
TCGA-02-0290-01,TCGA-12-0829-01,0.7753643031135724,0.0
TCGA-02-0290-01,TCGA-12-1094-01,0.6035974614006147,0.0
TCGA-02-0290-01,TCGA-12-1599-01,0.8245183732062882,0.0
TCGA-02-0290-01,TCGA-12-3648-01,0.6958465694982915,0.0
TCGA-02-0290-01,TCGA-12-3649-01,0.6791467236699296,0.0
TCGA-02-0290-01,TCGA-12-3650-01,0.7872538327686263,0.0
TCGA-02-0290-01,TCGA-12-3652-01,0.6150406875132525,0.0
TCGA-02-0290-01,TCGA-14-0781-01,0.6668126675081751,0.0
TCGA-02-0290-01,TCGA-14-0786-01,0.7382097654103041,0.0
TCGA-02-0290-01,TCGA-14-0789-01,0.8012073133553119,0.0
TCGA-02-0290-01,TCGA-14-0790-01,0.642207463341058,0.0
TCGA-02-0290-01,TCGA-14-0866-01,0.836875952517715,0.0
TCGA-02-0290-01,TCGA-14-1037-01,0.6169136628644648,0.0
TCGA-02-0290-01,TCGA-14-1043-01,0.6728434084341961,0.0
TCGA-02-0290-01,TCGA-14-1395-01,0.6285682646796603,0.0
TCGA-02-0290-01,TCGA-14-1401-01,0.6363325670634805,0.0
TCGA-02-0290-01,TCGA-14-1402-01,0.6880433722188538,0.0
TCGA-02-0290-01,TCGA-14-1450-01,0.6853142738894709,0.0
TCGA-02-0290-01,TCGA-14-1795-01,0.625843056075444,0.0
TCGA-02-0290-01,TCGA-14-1829-01,0.687102715583443,0.0
TCGA-02-0290-01,TCGA-14-2554-01,0.6816779108905595,0.0
TCGA-02-0290-01,TCGA-14-2555-01,0.8196941246279965,0.0
TCGA-02-0290-01,TCGA-15-1446-01,0.7492981044328194,0.0
TCGA-02-0290-01,TCGA-16-0848-01,0.6137794516538693,0.0
TCGA-02-0290-01,TCGA-16-1048-01,0.633190572647758,0.0
TCGA-02-0290-01,TCGA-16-1055-01,0.7457219295752748,0.0
TCGA-02-0290-01,TCGA-16-1062-01,0.8139556165382192,0.0
TCGA-02-0290-01,TCGA-19-0955-01,0.7061284308082673,0.0
TCGA-02-0290-01,TCGA-19-1386-01,0.8208315281907476,0.0
TCGA-02-0290-01,TCGA-19-1789-01,0.6566558497702544,0.0
TCGA-02-0290-01,TCGA-19-2624-01,0.6213587868889724,0.0
TCGA-02-0290-01,TCGA-19-5950-01,0.8067390194354501,0.0
TCGA-02-0290-01,TCGA-19-5952-01,0.6343634344519958,0.0
TCGA-02-0290-01,TCGA-19-5953-01,0.7027136794577361,0.0
TCGA-02-0290-01,TCGA-19-5954-01,0.6526363540242235,0.0
TCGA-02-0290-01,TCGA-19-5955-01,0.6883609795688005,0.0
TCGA-02-0290-01,TCGA-19-5958-01,0.6401528883136263,0.0
TCGA-02-0290-01,TCGA-19-5959-01,0.6614642683419466,0.0
TCGA-02-0290-01,TCGA-26-1799-01,0.6646023133625114,0.0
TCGA-02-0290-01,TCGA-26-5135-01,0.6378889459415862,0.0
TCGA-02-0290-01,TCGA-26-5139-01,0.7480270833113252,0.0
TCGA-02-0290-01,TCGA-26-A7UX-01,0.6121676461727528,0.0
TCGA-02-0290-01,TCGA-27-1833-01,0.8061423945262165,0.0
TCGA-02-0290-01,TCGA-27-2518-01,0.7687869214450352,0.0
TCGA-02-0290-01,TCGA-27-2523-01,0.6610841250181461,0.0
TCGA-02-0290-01,TCGA-27-2528-01,0.6177451311857296,0.0
TCGA-02-0290-01,TCGA-28-1749-01,0.8124550941808498,0.0
TCGA-02-0290-01,TCGA-28-1751-01,0.7652394580652001,0.0
TCGA-02-0290-01,TCGA-28-1753-01,0.7093886293900685,0.0
TCGA-02-0290-01,TCGA-28-2501-01,0.7376935458933296,0.0
TCGA-02-0290-01,TCGA-28-2502-01,0.6259785967448488,0.0
TCGA-02-0290-01,TCGA-28-2513-01,0.8015736383361547,0.0
TCGA-02-0290-01,TCGA-28-5208-01,0.6717422499333473,0.0
TCGA-02-0290-01,TCGA-28-5209-01,0.6896884916926941,0.0
TCGA-02-0290-01,TCGA-28-5214-01,0.6789471196922646,0.0
TCGA-02-0290-01,TCGA-32-1977-01,0.6478473302746921,0.0
TCGA-02-0290-01,TCGA-32-1979-01,0.6520366163501894,0.0
TCGA-02-0290-01,TCGA-32-1982-01,0.7844851461817808,0.0
TCGA-02-0290-01,TCGA-32-2638-01,0.8244107472332985,0.0
TCGA-02-0290-01,TCGA-41-2572-01,0.7110943136467546,0.0
TCGA-02-0290-01,TCGA-41-3393-01,0.81423574236082,0.0
TCGA-02-0290-01,TCGA-41-6646-01,0.6224721986774248,0.0
TCGA-02-0290-01,TCGA-4W-AA9S-01,0.6247604681584308,0.0
TCGA-02-0290-01,TCGA-4W-AA9T-01,0.7379099647072892,0.0
TCGA-02-0290-01,TCGA-74-6578-01,0.7436963069092541,0.0
TCGA-02-0290-01,TCGA-74-6581-01,0.6116439878879429,0.0
TCGA-02-0290-01,TCGA-76-6192-01,0.6488525404711732,0.0
TCGA-02-0290-01,TCGA-76-6656-01,0.7729669586643128,0.0
TCGA-02-0290-01,TCGA-76-6657-01,0.6230383742221172,0.0
TCGA-02-0290-01,TCGA-76-6661-01,0.7257745968670625,0.0
TCGA-02-0290-01,TCGA-76-6663-01,0.8059853051489033,0.0
TCGA-02-0290-01,TCGA-81-5910-01,0.6356620879929636,0.0
TCGA-02-0290-01,TCGA-81-5911-01,0.6895499304091961,0.0
TCGA-02-0290-01,TCGA-87-5896-01,0.6374373950379678,0.0
TCGA-02-0290-01,TCGA-RR-A6KA-01,0.6147603480786771,0.0
TCGA-02-0290-01,TCGA-RR-A6KC-01,0.8257852739433178,0.0
TCGA-02-0317-01,TCGA-02-0337-01,0.693728148115698,0.0
TCGA-02-0317-01,TCGA-02-0422-01,0.7959865645517067,0.0
TCGA-02-0317-01,TCGA-02-0430-01,0.72592449988867,0.0
TCGA-02-0317-01,TCGA-02-0440-01,0.6509712305953215,0.0
TCGA-02-0317-01,TCGA-06-0121-01,0.8473980748420807,0.0
TCGA-02-0317-01,TCGA-06-0139-01,0.7535395555518627,0.0
TCGA-02-0317-01,TCGA-06-0140-01,0.6368984995715452,0.0
TCGA-02-0317-01,TCGA-06-0141-01,0.6265650308843378,0.0
TCGA-02-0317-01,TCGA-06-0143-01,0.6795984856149465,0.0
TCGA-02-0317-01,TCGA-06-0154-01,0.6037318663002816,0.0
TCGA-02-0317-01,TCGA-06-0155-01,0.6512425975636854,0.0
TCGA-02-0317-01,TCGA-06-0169-01,0.6997396965884694,0.0
TCGA-02-0317-01,TCGA-06-0179-01,0.6126409827447985,0.0
TCGA-02-0317-01,TCGA-06-0194-01,0.641668461297901,0.0
TCGA-02-0317-01,TCGA-06-0201-01,0.6452088893060047,0.0
TCGA-02-0317-01,TCGA-06-0210-01,0.7053481823636861,0.0
TCGA-02-0317-01,TCGA-06-0412-01,0.6583408431767587,0.0
TCGA-02-0317-01,TCGA-06-0646-01,0.6587703572754371,0.0
TCGA-02-0317-01,TCGA-06-0650-01,0.6591789440036641,0.0
TCGA-02-0317-01,TCGA-06-0749-01,0.6479959860811979,0.0
TCGA-02-0317-01,TCGA-06-0750-01,0.7892172748080627,0.0
TCGA-02-0317-01,TCGA-06-0881-01,0.7500497172311308,0.0
TCGA-02-0317-01,TCGA-06-0939-01,0.6926037926297053,0.0
TCGA-02-0317-01,TCGA-06-1804-01,0.6304054043666187,0.0
TCGA-02-0317-01,TCGA-06-2559-01,0.7074233034114522,0.0
TCGA-02-0317-01,TCGA-06-2564-01,0.7107514242728596,0.0
TCGA-02-0317-01,TCGA-06-5410-01,0.7756090952090465,0.0
TCGA-02-0317-01,TCGA-06-5412-01,0.6511648059528433,0.0
TCGA-02-0317-01,TCGA-06-5413-01,0.7062178883575282,0.0
TCGA-02-0317-01,TCGA-08-0345-01,0.6491280512439355,0.0
TCGA-02-0317-01,TCGA-08-0356-01,0.6213494598097905,0.0
TCGA-02-0317-01,TCGA-08-0357-01,0.6278409362624389,0.0
TCGA-02-0317-01,TCGA-08-0358-01,0.7541732464324782,0.0
TCGA-02-0317-01,TCGA-08-0359-01,0.6106666309666637,0.0
TCGA-02-0317-01,TCGA-08-0375-01,0.6260982199188552,0.0
TCGA-02-0317-01,TCGA-08-0380-01,0.7256879984359283,0.0
TCGA-02-0317-01,TCGA-08-0521-01,0.6149100939976705,0.0
TCGA-02-0317-01,TCGA-12-0620-01,0.647813581062487,0.0
TCGA-02-0317-01,TCGA-12-0654-01,0.7024088110175698,0.0
TCGA-02-0317-01,TCGA-12-0656-01,0.681852685113038,0.0
TCGA-02-0317-01,TCGA-12-0657-01,0.6865274831596095,0.0
TCGA-02-0317-01,TCGA-12-0692-01,0.6362329178741013,0.0
TCGA-02-0317-01,TCGA-12-0775-01,0.6944161364386516,0.0
TCGA-02-0317-01,TCGA-12-0780-01,0.6607863761029497,0.0
TCGA-02-0317-01,TCGA-12-0828-01,0.7328217452127217,0.0
TCGA-02-0317-01,TCGA-12-1089-01,0.6743855869436506,0.0
TCGA-02-0317-01,TCGA-12-1095-01,0.6751942090043749,0.0
TCGA-02-0317-01,TCGA-12-1599-01,0.6344338994198784,0.0
TCGA-02-0317-01,TCGA-12-3650-01,0.6311598641871067,0.0
TCGA-02-0317-01,TCGA-12-5299-01,0.8463863596014127,0.0
TCGA-02-0317-01,TCGA-14-0781-01,0.8501742024765242,0.0
TCGA-02-0317-01,TCGA-14-0786-01,0.66061478151621,0.0
TCGA-02-0317-01,TCGA-14-0789-01,0.6425801579179964,0.0
TCGA-02-0317-01,TCGA-14-1037-01,0.8885987186192701,0.0
TCGA-02-0317-01,TCGA-14-1043-01,0.737935326411011,0.0
TCGA-02-0317-01,TCGA-14-1395-01,0.6408753121180426,0.0
TCGA-02-0317-01,TCGA-14-1401-01,0.808794204311612,0.0
TCGA-02-0317-01,TCGA-14-1455-01,0.6036267017904574,0.0
TCGA-02-0317-01,TCGA-14-1795-01,0.8301971110182089,0.0
TCGA-02-0317-01,TCGA-14-1827-01,0.6535696699918293,0.0
TCGA-02-0317-01,TCGA-15-1446-01,0.6173665522287033,0.0
TCGA-02-0317-01,TCGA-16-1047-01,0.632943689559241,0.0
TCGA-02-0317-01,TCGA-16-1062-01,0.6011032697283893,0.0
TCGA-02-0317-01,TCGA-16-1063-01,0.7896876798683936,0.0
TCGA-02-0317-01,TCGA-19-0957-01,0.6007957679082258,0.0
TCGA-02-0317-01,TCGA-19-0963-01,0.6118244949052545,0.0
TCGA-02-0317-01,TCGA-19-1386-01,0.636184042261583,0.0
TCGA-02-0317-01,TCGA-19-2624-01,0.7877626987597727,0.0
TCGA-02-0317-01,TCGA-19-2631-01,0.6554335146302194,0.0
TCGA-02-0317-01,TCGA-19-5952-01,0.9118506577474578,0.0
TCGA-02-0317-01,TCGA-19-5954-01,0.6984378024117236,0.0
TCGA-02-0317-01,TCGA-26-1438-01,0.6160465123175056,0.0
TCGA-02-0317-01,TCGA-26-1443-01,0.8819980000412659,0.0
TCGA-02-0317-01,TCGA-26-5135-01,0.8138719839985649,0.0
TCGA-02-0317-01,TCGA-26-5139-01,0.6642298363546619,0.0
TCGA-02-0317-01,TCGA-26-A7UX-01,0.762921067104656,0.0
TCGA-02-0317-01,TCGA-27-1831-01,0.6029660618979047,0.0
TCGA-02-0317-01,TCGA-27-1833-01,0.6420746237783865,0.0
TCGA-02-0317-01,TCGA-27-1837-01,0.7051444784336961,0.0
TCGA-02-0317-01,TCGA-27-2518-01,0.6372340732284136,0.0
TCGA-02-0317-01,TCGA-27-2526-01,0.6575028168247895,0.0
TCGA-02-0317-01,TCGA-28-1747-01,0.7543827884436162,0.0
TCGA-02-0317-01,TCGA-28-1749-01,0.6004924242108504,0.0
TCGA-02-0317-01,TCGA-28-1753-01,0.7011366401456905,0.0
TCGA-02-0317-01,TCGA-28-1755-01,0.6758347246452517,0.0
TCGA-02-0317-01,TCGA-28-1757-01,0.6870235683877545,0.0
TCGA-02-0317-01,TCGA-28-5209-01,0.661840415086612,0.0
TCGA-02-0317-01,TCGA-28-5211-01,0.681745103732564,0.0
TCGA-02-0317-01,TCGA-28-5213-01,0.6828136853403349,0.0
TCGA-02-0317-01,TCGA-32-1980-01,0.6681402529599944,0.0
TCGA-02-0317-01,TCGA-32-1982-01,0.6454266882225497,0.0
TCGA-02-0317-01,TCGA-32-4211-01,0.638373058167573,0.0
TCGA-02-0317-01,TCGA-41-2571-01,0.6981172243840356,0.0
